pagamento_id,pedido_id,forma_pagamento,parcelas,bandeira_cartao,valor_pago,status,data_pagamento,status_data
4323,3838,CARTÃO,4,AMERICAN EXPRESS,8220.26,ESTORNADO,2023-11-21,COM DATA
4324,11621,BOLETO,9,SEM BANDEIRA,8632.54,PAGO,2022-02-02,COM DATA
4325,3903,PIX,0,SEM BANDEIRA,4649.51,PENDENTE,2023-01-23,COM DATA
4326,6941,BOLETO,1,SEM BANDEIRA,12357.46,PAGO,2022-05-08,COM DATA
4327,856,PIX,7,SEM BANDEIRA,6996.9,Estornado,2022-10-24,COM DATA
4328,8077,BOLETO,0,SEM BANDEIRA,2097.81,PENDENTE,2023-11-25,COM DATA
4329,3252,DINHEIRO,7,SEM BANDEIRA,8249.85,ESTORNADO,2024-11-11,COM DATA
4330,3347,PIX,7,SEM BANDEIRA,13821.63,ESTORNADO,2023-09-10,COM DATA
4331,479,BOLETO,7,SEM BANDEIRA,6104.49,PAGO,2025-01-09,COM DATA
4332,6132,PIX,11,MASTERCARD,14658.95,PAGO,2022-01-05,COM DATA
4333,1593,BOLETO,1,SEM BANDEIRA,716.25,ESTORNADO,2024-01-10,COM DATA
4334,5462,BOLETO,2,SEM BANDEIRA,5550.99,PENDENTE,2025-04-05,COM DATA
4335,8057,BOLETO,7,SEM BANDEIRA,14873.33,PAGO,2025-02-22,COM DATA
4336,8380,BOLETO,11,SEM BANDEIRA,8032.02,ESTORNADO,2023-12-31,COM DATA
4337,9025,CARTÃO,9,SEM BANDEIRA,175.95,ESTORNADO,,SEM DATA
4338,9423,PIX,5,SEM BANDEIRA,2442.32,PENDENTE,2024-10-29,COM DATA
4339,606,DINHEIRO,2,SEM BANDEIRA,5759.25,PAGO,2022-06-26,COM DATA
4340,3012,DINHEIRO,7,SEM BANDEIRA,14059.48,ESTORNADO,2023-08-12,COM DATA
4341,5106,DINHEIRO,2,SEM BANDEIRA,1385.68,Pendente,2023-06-09,COM DATA
4342,5070,PIX,6,SEM BANDEIRA,13986.71,PENDENTE,2023-04-15,COM DATA
4343,8629,PIX,12,SEM BANDEIRA,5667.29,PENDENTE,2022-05-07,COM DATA
4344,6238,BOLETO,0,SEM BANDEIRA,6325.46,PENDENTE,2023-12-12,COM DATA
4345,2201,CARTÃO,8,AMERICAN EXPRESS,11725.88,PAGO,2023-08-05,COM DATA
4346,9787,DINHEIRO,3,SEM BANDEIRA,10067.6,ESTORNADO,2023-03-25,COM DATA
4347,8181,BOLETO,10,SEM BANDEIRA,8687.46,PAGO,2023-06-02,COM DATA
4348,7195,BOLETO,7,SEM BANDEIRA,8437.22,ESTORNADO,2025-03-14,COM DATA
4349,1193,CARTÃO,2,HIPERCARD,7367.205,PENDENTE,2023-08-07,COM DATA
4350,9669,BOLETO,5,SEM BANDEIRA,6987.12,PAGO,2022-08-03,COM DATA
4351,8660,CARTÃO,11,SEM BANDEIRA,3050.12,PAGO,2024-10-05,COM DATA
4352,9468,DINHEIRO,8,SEM BANDEIRA,7367.205,PAGO,2024-07-19,COM DATA
4353,5062,BOLETO,9,SEM BANDEIRA,4236.83,PAGO,2024-08-05,COM DATA
4354,7958,CARTÃO,12,HIPERCARD,9866.61,PENDENTE,2024-04-03,COM DATA
4355,7680,BOLETO,10,SEM BANDEIRA,7367.205,ESTORNADO,2023-06-25,COM DATA
4356,833,PIX,-1,SEM BANDEIRA,12913.01,ESTORNADO,2023-05-20,COM DATA
4357,6407,BOLETO,1,SEM BANDEIRA,11577.94,PENDENTE,2024-04-20,COM DATA
4358,322,DINHEIRO,9,SEM BANDEIRA,6846.87,PAGO,2022-05-31,COM DATA
4359,6807,CARTÃO,1,AMERICAN EXPRESS,4197.75,PAGO,2022-12-11,COM DATA
4360,8784,BOLETO,4,SEM BANDEIRA,7183.29,ESTORNADO,2023-11-10,COM DATA
4361,11252,BOLETO,4,SEM BANDEIRA,1630.14,PENDENTE,2024-09-16,COM DATA
4362,3544,CARTÃO,9,HIPERCARD,9542.61,PENDENTE,2022-03-14,COM DATA
4363,2344,PIX,10,SEM BANDEIRA,4033.41,PAGO,2025-01-16,COM DATA
4364,8424,BOLETO,6,SEM BANDEIRA,4123.09,PAGO,2022-07-22,COM DATA
4365,8187,DINHEIRO,11,SEM BANDEIRA,4231.52,PENDENTE,2023-01-06,COM DATA
4366,6539,DINHEIRO,0,SEM BANDEIRA,6851.47,PAGO,2022-10-14,COM DATA
4367,8834,PIX,11,SEM BANDEIRA,820.61,ESTORNADO,,SEM DATA
4368,4194,PIX,12,SEM BANDEIRA,2652.34,PAGO,2025-03-21,COM DATA
4369,6805,BOLETO,-1,SEM BANDEIRA,0.0,ESTORNADO,,SEM DATA
4370,1145,CARTÃO,5,VISA,13867.97,PAGO,2022-01-25,COM DATA
4371,8532,PIX,7,SEM BANDEIRA,4804.23,PAGO,2023-05-29,COM DATA
4372,4722,PIX,12,SEM BANDEIRA,5404.53,PENDENTE,2022-11-19,COM DATA
4373,7741,CARTÃO,11,MASTERCARD,12706.19,PENDENTE,,SEM DATA
4374,3107,CARTÃO,8,SEM BANDEIRA,4478.51,PAGO,2022-07-23,COM DATA
4375,4914,DINHEIRO,11,SEM BANDEIRA,13090.56,PENDENTE,2022-04-20,COM DATA
4376,4118,DINHEIRO,7,SEM BANDEIRA,5392.83,PAGO,2024-11-22,COM DATA
4377,10587,BOLETO,11,SEM BANDEIRA,12622.81,PENDENTE,2022-02-23,COM DATA
4378,5168,PIX,8,SEM BANDEIRA,10382.52,ESTORNADO,2023-09-16,COM DATA
4379,1152,CARTÃO,1,HIPERCARD,10610.0,PAGO,2024-05-19,COM DATA
4380,3956,CARTÃO,7,VISA,1248.82,ESTORNADO,2024-10-05,COM DATA
4381,1842,BOLETO,11,SEM BANDEIRA,1733.94,PENDENTE,2023-08-16,COM DATA
4382,9129,DINHEIRO,8,SEM BANDEIRA,10180.69,PAGO,2022-06-28,COM DATA
4383,3641,DINHEIRO,4,SEM BANDEIRA,11550.38,PAGO,2023-09-01,COM DATA
4384,694,DINHEIRO,0,SEM BANDEIRA,13625.91,ESTORNADO,2022-12-21,COM DATA
4385,9757,PIX,5,SEM BANDEIRA,0.0,Estornado,2022-03-17,COM DATA
4386,4801,DINHEIRO,8,SEM BANDEIRA,13777.65,PENDENTE,2022-12-14,COM DATA
4387,8286,PIX,4,SEM BANDEIRA,5661.5,PENDENTE,2022-02-06,COM DATA
4388,9356,CARTÃO,8,ELO,4986.55,ESTORNADO,2024-08-08,COM DATA
4389,855,PIX,10,SEM BANDEIRA,2279.5,ESTORNADO,2022-05-27,COM DATA
4390,5230,PIX,0,SEM BANDEIRA,479.86,ESTORNADO,2023-11-02,COM DATA
4391,2502,PIX,7,SEM BANDEIRA,8713.02,PENDENTE,2023-07-25,COM DATA
4392,7175,BOLETO,4,SEM BANDEIRA,11882.02,ESTORNADO,2022-12-10,COM DATA
4393,7917,CARTÃO,6,SEM BANDEIRA,10165.38,ESTORNADO,2023-12-09,COM DATA
4394,6534,BOLETO,2,SEM BANDEIRA,1241.87,PAGO,2024-05-01,COM DATA
4395,488,BOLETO,7,SEM BANDEIRA,12734.69,CANCELADO,,SEM DATA
4396,6965,CARTÃO,12,HIPERCARD,9141.4,PAGO,2024-10-19,COM DATA
4397,7421,CARTÃO,0,MASTERCARD,8655.43,PENDENTE,2024-09-13,COM DATA
4398,10426,CARTÃO,6,VISA,7367.205,ESTORNADO,2023-12-21,COM DATA
4399,5978,PIX,11,SEM BANDEIRA,7367.205,ESTORNADO,2022-09-26,COM DATA
4400,4339,CARTÃO,11,MASTERCARD,2968.56,ESTORNADO,2024-11-21,COM DATA
4401,10277,CARTÃO,12,SEM BANDEIRA,268.6,PENDENTE,2024-09-17,COM DATA
4402,4320,BOLETO,8,SEM BANDEIRA,13507.64,PAGO,2025-02-17,COM DATA
4403,6240,DINHEIRO,0,SEM BANDEIRA,4588.01,PAGO,2022-05-23,COM DATA
4404,8314,PIX,4,SEM BANDEIRA,2982.9,PENDENTE,2024-02-06,COM DATA
4405,1846,DINHEIRO,4,SEM BANDEIRA,11997.59,ESTORNADO,2022-12-11,COM DATA
4406,3951,PIX,0,SEM BANDEIRA,4025.49,ESTORNADO,2024-07-11,COM DATA
4407,8480,CARTAO,1,SEM BANDEIRA,1968.24,ESTORNADO,2023-06-26,COM DATA
4408,9417,DINHEIRO,6,SEM BANDEIRA,6281.52,ESTORNADO,2022-05-12,COM DATA
4409,618,CARTÃO,3,AMERICAN EXPRESS,13392.7,PAGO,2023-04-17,COM DATA
4410,1005,PIX,5,SEM BANDEIRA,10985.19,PAGO,,SEM DATA
4411,7423,BOLETO,3,SEM BANDEIRA,772.24,ESTORNADO,2022-08-28,COM DATA
4412,10467,DINHEIRO,5,SEM BANDEIRA,7367.205,PENDENTE,2024-09-30,COM DATA
4413,3758,CARTÃO,6,MASTERCARD,2074.89,ESTORNADO,2022-10-27,COM DATA
4414,10634,DINHEIRO,6,SEM BANDEIRA,0.0,ESTORNADO,2024-01-24,COM DATA
4415,3312,DINHEIRO,2,SEM BANDEIRA,7726.24,ESTORNADO,2024-11-03,COM DATA
4416,11556,BOLETO,3,SEM BANDEIRA,9887.77,PENDENTE,2022-07-10,COM DATA
4417,6028,BOLETO,10,SEM BANDEIRA,12849.22,PENDENTE,2025-01-27,COM DATA
4418,9023,CARTAO,3,SEM BANDEIRA,11850.45,ESTORNADO,2023-12-03,COM DATA
4419,3343,DINHEIRO,3,SEM BANDEIRA,2159.5,ESTORNADO,2023-04-15,COM DATA
4420,5642,PIX,8,SEM BANDEIRA,7367.205,PENDENTE,2022-07-21,COM DATA
4421,5167,CARTÃO,7,AMERICAN EXPRESS,7367.205,ESTORNADO,2022-03-03,COM DATA
4422,8311,DINHEIRO,11,SEM BANDEIRA,837.99,Pendente,2024-11-07,COM DATA
4423,8355,PIX,1,SEM BANDEIRA,11607.34,ESTORNADO,2023-01-05,COM DATA
4424,2860,CARTÃO,10,HIPERCARD,6179.33,PAGO,2023-10-03,COM DATA
4425,1269,DINHEIRO,7,SEM BANDEIRA,6661.86,PAGO,2025-02-13,COM DATA
4426,7372,DINHEIRO,11,SEM BANDEIRA,9909.38,PENDENTE,2023-08-02,COM DATA
4427,1864,DINHEIRO,1,SEM BANDEIRA,13920.85,PAGO,2022-12-03,COM DATA
4428,8502,CARTAO,4,SEM BANDEIRA,0.0,PENDENTE,2024-09-13,COM DATA
4429,9622,BOLETO,12,SEM BANDEIRA,9265.07,PAGO,2022-05-30,COM DATA
4430,1376,BOLETO,3,SEM BANDEIRA,1245.59,PENDENTE,2025-01-14,COM DATA
4431,5658,PIX,1,SEM BANDEIRA,7917.6,Pago,2024-01-07,COM DATA
4432,2244,CARTÃO,5,AMERICAN EXPRESS,8706.3,PAGO,2022-06-02,COM DATA
4433,7842,DINHEIRO,-1,SEM BANDEIRA,2159.18,PENDENTE,2024-07-25,COM DATA
4434,2490,PIX,11,SEM BANDEIRA,1596.53,PAGO,2024-09-12,COM DATA
4435,623,BOLETO,1,SEM BANDEIRA,2363.23,PAGO,2024-08-25,COM DATA
4436,6825,CARTÃO,6,SEM BANDEIRA,13407.11,PENDENTE,2023-11-24,COM DATA
4437,4660,BOLETO,7,SEM BANDEIRA,8631.5,PAGO,2022-12-15,COM DATA
4438,1101,DINHEIRO,2,SEM BANDEIRA,12159.81,PAGO,2022-10-17,COM DATA
4439,8013,PIX,7,SEM BANDEIRA,10816.54,PENDENTE,2023-07-26,COM DATA
4440,7765,PIX,1,SEM BANDEIRA,7367.205,ESTORNADO,2024-03-27,COM DATA
4441,7024,BOLETO,0,SEM BANDEIRA,12707.05,ESTORNADO,2025-04-14,COM DATA
4442,6420,PIX,1,SEM BANDEIRA,5176.68,PAGO,2023-09-01,COM DATA
4443,1225,CARTÃO,9,ELO,13960.6,PAGO,2022-05-01,COM DATA
4444,6281,PIX,8,SEM BANDEIRA,7367.205,Pagoo,,SEM DATA
4445,2039,BOLETO,1,SEM BANDEIRA,10073.69,ESTORNADO,2022-10-27,COM DATA
4446,933,CARTÃO,1,VISA,7367.205,PAGO,2024-11-13,COM DATA
4447,4579,DINHEIRO,10,SEM BANDEIRA,7367.205,Pagoo,2023-03-29,COM DATA
4448,8517,CARTÃO,3,AMERICAN EXPRESS,10258.39,PAGO,2022-03-18,COM DATA
4449,2164,BOLETO,1,SEM BANDEIRA,9767.24,ESTORNADO,2024-08-10,COM DATA
4450,8265,DINHEIRO,2,SEM BANDEIRA,2861.69,PAGO,2023-11-17,COM DATA
4451,9231,DINHEIRO,6,SEM BANDEIRA,6601.19,Estornado,2022-01-05,COM DATA
4452,1260,BOLETO,0,SEM BANDEIRA,7367.205,PAGO,2025-01-14,COM DATA
4453,9089,BOLETO,0,SEM BANDEIRA,4969.69,PENDENTE,2022-02-27,COM DATA
4454,8548,CARTÃO,3,SEM BANDEIRA,11689.8,PENDENTE,2022-11-03,COM DATA
4455,6669,CARTÃO,11,SEM BANDEIRA,7367.205,PENDENTE,2023-05-11,COM DATA
4456,5125,PIX,12,SEM BANDEIRA,11194.42,ESTORNADO,2023-01-10,COM DATA
4457,5815,PIX,3,SEM BANDEIRA,14112.46,ESTORNADO,2022-07-31,COM DATA
4458,7131,CARTAO,9,MASTERCARD,5739.75,pago,,SEM DATA
4459,4703,PIX,-5,SEM BANDEIRA,7656.22,PAGO,2024-06-27,COM DATA
4460,3607,DINHEIRO,5,SEM BANDEIRA,2540.51,PENDENTE,2022-08-13,COM DATA
4461,3893,BOLETO,4,SEM BANDEIRA,11848.07,Pago,2024-10-28,COM DATA
4462,3334,DINHEIRO,4,SEM BANDEIRA,5845.16,PAGO,2022-09-09,COM DATA
4463,4506,DINHEIRO,9,SEM BANDEIRA,8705.78,PAGO,2023-10-21,COM DATA
4464,7487,PIX,6,VISA,0.0,PAGO,2022-03-28,COM DATA
4465,5988,CARTÃO,4,VISA,10300.87,PENDENTE,2024-05-02,COM DATA
4466,3749,CARTÃO,-1,HIPERCARD,1054.57,ESTORNADO,2024-03-31,COM DATA
4467,8809,PIX,10,SEM BANDEIRA,7367.205,ESTORNADO,,SEM DATA
4468,7171,PIX,10,SEM BANDEIRA,13870.5,Pagoo,,SEM DATA
4469,8085,BOLETO,0,SEM BANDEIRA,1183.58,ESTORNADO,2022-02-05,COM DATA
4470,4597,PIX,1,SEM BANDEIRA,6971.74,ESTORNADO,2025-02-15,COM DATA
4471,1157,PIX,3,SEM BANDEIRA,10978.69,PENDENTE,2023-08-20,COM DATA
4472,4402,PIX,0,SEM BANDEIRA,5948.89,PENDENTE,2022-04-01,COM DATA
4473,2276,DINHEIRO,11,SEM BANDEIRA,4384.03,ESTORNADO,,SEM DATA
4474,898,BOLETO,3,SEM BANDEIRA,11066.91,PENDENTE,2023-03-26,COM DATA
4475,353,PIX,1,MASTERCARD,12172.99,ESTORNADO,2025-03-19,COM DATA
4476,5191,DINHEIRO,0,SEM BANDEIRA,7367.205,PAGO,2022-03-30,COM DATA
4477,6096,BOLETO,2,SEM BANDEIRA,3648.88,ESTORNADO,2022-02-03,COM DATA
4478,3584,BOLETO,6,SEM BANDEIRA,5680.35,PAGO,2024-01-01,COM DATA
4479,5821,BOLETO,2,SEM BANDEIRA,9950.28,ESTORNADO,2022-10-28,COM DATA
4480,8222,DINHEIRO,7,SEM BANDEIRA,7367.205,ESTORNADO,,SEM DATA
4481,9018,PIX,3,SEM BANDEIRA,13101.26,PAGO,2022-11-19,COM DATA
4482,4592,BOLETO,6,SEM BANDEIRA,13548.1,PAGO,2023-05-09,COM DATA
4483,9583,DINHEIRO,8,SEM BANDEIRA,14163.68,ESTORNADO,2023-01-29,COM DATA
4484,7685,CARTÃO,7,ELO,202.27,PAGO,2023-06-25,COM DATA
4485,7987,PIX,0,AMERICAN EXPRESS,8598.61,PAGO,2023-07-06,COM DATA
4486,3413,CARTÃO,-5,AMERICAN EXPRESS,14704.27,PAGO,2022-05-26,COM DATA
4487,6764,DINHEIRO,7,SEM BANDEIRA,7367.205,PAGO,2023-03-17,COM DATA
4488,10726,BOLETO,3,SEM BANDEIRA,5979.96,ESTORNADO,2022-11-17,COM DATA
4489,9477,PIX,12,SEM BANDEIRA,7367.205,PAGO,2024-12-13,COM DATA
4490,7987,DINHEIRO,11,SEM BANDEIRA,14421.19,PAGO,2024-07-11,COM DATA
4491,4635,BOLETO,5,SEM BANDEIRA,1643.26,PENDENTE,2024-12-17,COM DATA
4492,8732,PIX,4,SEM BANDEIRA,2198.95,ESTORNADO,2023-01-23,COM DATA
4493,6399,BOLETO,1,SEM BANDEIRA,12037.99,PAGO,2022-04-24,COM DATA
4494,10365,BOLETO,7,SEM BANDEIRA,3785.13,PENDENTE,2023-01-15,COM DATA
4495,2153,DINHEIRO,4,SEM BANDEIRA,2942.34,PAGO,2022-10-26,COM DATA
4496,7097,PIX,6,SEM BANDEIRA,8304.02,PAGO,2025-02-21,COM DATA
4497,3537,PIX,12,SEM BANDEIRA,7367.205,PAGO,2024-12-31,COM DATA
4498,3750,DINHEIRO,3,SEM BANDEIRA,9584.41,PENDENTE,2024-09-08,COM DATA
4499,2659,BOLETO,-5,SEM BANDEIRA,12923.2,PENDENTE,2023-08-04,COM DATA
4500,820,PIX,4,SEM BANDEIRA,9306.83,PAGO,2024-10-13,COM DATA
4501,7692,CARTÃO,8,ELO,7367.205,PAGO,2022-04-26,COM DATA
4502,6820,PIX,2,ELO,6355.67,ESTORNADO,,SEM DATA
4503,6304,PIX,7,SEM BANDEIRA,4011.93,PENDENTE,2024-11-12,COM DATA
4504,5801,CARTÃO,9,ELO,6354.55,ESTORNADO,2023-05-02,COM DATA
4505,5621,BOLETO,3,SEM BANDEIRA,4753.85,PENDENTE,2025-02-06,COM DATA
4506,6066,PIX,7,SEM BANDEIRA,3234.63,PAGO ,2025-02-09,COM DATA
4507,3871,BOLETO,3,SEM BANDEIRA,12255.61,Pago,2024-03-18,COM DATA
4508,2883,BOLETO,9,SEM BANDEIRA,7367.205,PENDENTE,2024-04-25,COM DATA
4509,5106,DINHEIRO,2,SEM BANDEIRA,7367.205,PAGO,2022-08-20,COM DATA
4510,3657,DINHEIRO,9,SEM BANDEIRA,0.0,PAGO,2024-11-23,COM DATA
4511,6123,DINHEIRO,4,SEM BANDEIRA,7367.205,PAGO,2023-02-01,COM DATA
4512,7021,PIX,11,SEM BANDEIRA,4676.45,ESTORNADO,2024-02-06,COM DATA
4513,9705,CARTÃO,4,HIPERCARD,3678.77,PENDENTE,,SEM DATA
4514,7410,DINHEIRO,0,SEM BANDEIRA,7367.205,PENDENTE,2023-08-07,COM DATA
4515,4204,PIX,9,SEM BANDEIRA,7468.44,ESTORNADO,2024-01-15,COM DATA
4516,1875,DINHEIRO,5,SEM BANDEIRA,13490.78,ESTORNADO,2023-06-01,COM DATA
4517,5221,CARTÃO,2,SEM BANDEIRA,10984.02,PAGO,2024-08-26,COM DATA
4518,8769,BOLETO,3,SEM BANDEIRA,6578.38,Pendente,2022-05-06,COM DATA
4519,9821,CARTÃO,7,AMERICAN EXPRESS,3425.18,PAGO ,2023-05-29,COM DATA
4520,9313,DINHEIRO,0,SEM BANDEIRA,10492.34,PAGO,,SEM DATA
4521,6796,PIX,9,SEM BANDEIRA,7367.205,PAGO,2024-08-23,COM DATA
4522,7161,BOLETO,7,SEM BANDEIRA,4061.23,ESTORNADO,,SEM DATA
4523,2902,PIX,11,SEM BANDEIRA,9194.16,PENDENTE,2022-09-30,COM DATA
4524,7760,BOLETO,3,SEM BANDEIRA,12370.93,PAGO,2022-02-17,COM DATA
4525,5581,CARTÃO,7,AMERICAN EXPRESS,7367.205,PENDENTE,2023-04-18,COM DATA
4526,7936,DINHEIRO,7,SEM BANDEIRA,14025.67,PAGO,2022-12-24,COM DATA
4527,7880,BOLETO,0,SEM BANDEIRA,1791.36,PENDENTE,2023-12-20,COM DATA
4528,576,DINHEIRO,1,SEM BANDEIRA,7367.205,ESTORNADO,2023-11-25,COM DATA
4529,108,DINHEIRO,2,SEM BANDEIRA,13277.33,pago,2024-07-12,COM DATA
4530,9125,PIX,1,SEM BANDEIRA,3669.28,PAGO,2023-09-24,COM DATA
4531,10009,CARTÃO,5,ELO,9520.99,PENDENTE,2025-04-10,COM DATA
4532,7653,CARTÃO,0,SEM BANDEIRA,13424.12,PAGO ,2023-01-19,COM DATA
4533,9261,PIX,9,SEM BANDEIRA,2573.5,PAGO,2022-05-15,COM DATA
4534,5461,BOLETO,9,SEM BANDEIRA,14568.9,PENDENTE,2022-10-16,COM DATA
4535,2753,BOLETO,8,SEM BANDEIRA,4613.25,PENDENTE,2023-12-21,COM DATA
4536,9524,DINHEIRO,10,SEM BANDEIRA,6868.06,ESTORNADO,2023-04-04,COM DATA
4537,3533,DINHEIRO,10,SEM BANDEIRA,3318.17,PENDENTE,2022-07-17,COM DATA
4538,4250,DINHEIRO,9,SEM BANDEIRA,9492.43,PAGO,2022-10-03,COM DATA
4539,9949,CARTÃO,8,VISA,11221.96,PAGO,2022-08-04,COM DATA
4540,11257,PIX,0,SEM BANDEIRA,6188.36,PAGO,2022-03-17,COM DATA
4541,11850,PIX,2,SEM BANDEIRA,0.0,ESTORNADO,,SEM DATA
4542,6875,BOLETO,11,SEM BANDEIRA,1204.37,PAGO,2023-11-24,COM DATA
4543,3014,CARTÃO,2,AMERICAN EXPRESS,3902.69,PAGO,2024-09-06,COM DATA
4544,2740,DINHEIRO,3,SEM BANDEIRA,10960.65,PENDENTE,2024-06-24,COM DATA
4545,3264,PIX,9,SEM BANDEIRA,7141.34,Estornado,,SEM DATA
4546,6255,DINHEIRO,7,SEM BANDEIRA,5500.0,PAGO,2024-02-25,COM DATA
4547,10149,DINHEIRO,5,SEM BANDEIRA,7367.205,PENDENTE,2022-10-10,COM DATA
4548,8311,CARTÃO,0,ELO,3036.39,PENDENTE,,SEM DATA
4549,6662,BOLETO,5,SEM BANDEIRA,6132.31,PENDENTE,2023-02-20,COM DATA
4550,4552,CARTÃO,-5,ELO,4017.1,PENDENTE,,SEM DATA
4551,11811,BOLETO,5,SEM BANDEIRA,471.24,PAGO,2024-06-04,COM DATA
4552,9982,DINHEIRO,5,SEM BANDEIRA,4536.04,ESTORNADO,2025-02-28,COM DATA
4553,7436,CARTÃO,5,AMERICAN EXPRESS,7510.27,PENDENTE,2022-09-17,COM DATA
4554,6598,PIX,6,SEM BANDEIRA,10329.55,Pago,2022-05-11,COM DATA
4555,6083,PIX,4,SEM BANDEIRA,0.0,ESTORNADO,2022-04-16,COM DATA
4556,8560,DINHEIRO,12,SEM BANDEIRA,1036.56,Estornado,2024-07-15,COM DATA
4557,2913,CARTÃO,3,HIPERCARD,3652.44,PAGO,2023-02-27,COM DATA
4558,9413,PIX,3,SEM BANDEIRA,4103.03,PAGO,2024-04-10,COM DATA
4559,11449,CARTÃO,8,MASTERCARD,7674.98,PENDENTE,2023-07-05,COM DATA
4560,3830,CARTÃO,11,VISA,7367.205,ESTORNADO,2023-02-01,COM DATA
4561,7160,BOLETO,11,SEM BANDEIRA,12953.92,PENDENTE,2024-01-31,COM DATA
4562,6125,PIX,3,SEM BANDEIRA,1469.48,PENDENTE,2024-11-13,COM DATA
4563,9042,PIX,9,SEM BANDEIRA,5263.93,PAGO,2024-07-08,COM DATA
4564,5317,PIX,1,SEM BANDEIRA,66.27,PENDENTE,2022-04-07,COM DATA
4565,1418,PIX,7,SEM BANDEIRA,10598.26,PAGO,2023-12-28,COM DATA
4566,3667,CARTÃO,12,ELO,7419.79,PENDENTE,2022-12-19,COM DATA
4567,6480,CARTÃO,9,AMERICAN EXPRESS,2496.09,PENDENTE,2025-01-05,COM DATA
4568,3569,DINHEIRO,12,SEM BANDEIRA,11052.59,ESTORNADO,2022-07-15,COM DATA
4569,506,DINHEIRO,2,SEM BANDEIRA,9421.78,PAGO,2022-05-10,COM DATA
4570,3296,CARTÃO,1,AMERICAN EXPRESS,10724.94,PAGO,2022-12-15,COM DATA
4571,8724,PIX,1,SEM BANDEIRA,10914.24,PENDENTE,2023-01-14,COM DATA
4572,6558,BOLETO,10,SEM BANDEIRA,12938.88,ESTORNADO,2023-01-30,COM DATA
4573,556,BOLETO,5,SEM BANDEIRA,6702.09,PENDENTE,2022-11-13,COM DATA
4574,11328,CARTÃO,7,AMERICAN EXPRESS,5941.38,ESTORNADO,2022-02-15,COM DATA
4575,7014,PIX,3,SEM BANDEIRA,14809.07,ESTORNADO,2023-03-04,COM DATA
4576,1587,DINHEIRO,7,SEM BANDEIRA,7367.205,ESTORNADO,2022-03-04,COM DATA
4577,2482,PIX,11,SEM BANDEIRA,8163.55,PENDENTE,2022-06-05,COM DATA
4578,2121,DINHEIRO,10,SEM BANDEIRA,4527.85,PENDENTE,2022-03-24,COM DATA
4579,2657,CARTÃO,2,SEM BANDEIRA,11315.86,PAGO,2023-08-27,COM DATA
4580,8159,BOLETO,10,SEM BANDEIRA,3001.3,PAGO,2023-09-24,COM DATA
4581,422,CARTÃO,10,MASTERCARD,1702.6,PAGO,2024-04-21,COM DATA
4582,8201,PIX,7,SEM BANDEIRA,3884.67,PAGO,2022-03-03,COM DATA
4583,4010,PIX,10,SEM BANDEIRA,6783.06,Pagoo,2025-01-03,COM DATA
4584,3866,DINHEIRO,8,SEM BANDEIRA,5439.5,PAGO,2023-05-15,COM DATA
4585,3167,CARTÃO,11,SEM BANDEIRA,4001.95,CANCELADO,2023-05-14,COM DATA
4586,8480,PIX,3,SEM BANDEIRA,4872.56,Pendente,2024-01-18,COM DATA
4587,6663,DINHEIRO,9,SEM BANDEIRA,10351.29,PENDENTE,2024-12-16,COM DATA
4588,11432,PIX,7,SEM BANDEIRA,14817.03,PAGO,2022-07-02,COM DATA
4589,2883,CARTÃO,12,VISA,14494.69,PENDENTE,,SEM DATA
4590,1389,PIX,2,SEM BANDEIRA,10076.06,ESTORNADO,2022-03-13,COM DATA
4591,8648,PIX,1,SEM BANDEIRA,9500.93,PENDENTE,2024-02-01,COM DATA
4592,2599,BOLETO,8,SEM BANDEIRA,6276.78,PAGO,,SEM DATA
4593,7011,BOLETO,11,SEM BANDEIRA,8781.73,PENDENTE,2023-12-01,COM DATA
4594,5920,DINHEIRO,10,SEM BANDEIRA,12838.16,ESTORNADO,2024-01-04,COM DATA
4595,2932,CARTÃO,10,HIPERCARD,12319.66,ESTORNADO,2024-08-14,COM DATA
4596,4092,DINHEIRO,11,SEM BANDEIRA,1984.09,PENDENTE,2024-12-09,COM DATA
4597,4128,DINHEIRO,11,SEM BANDEIRA,6999.55,ESTORNADO,2023-03-24,COM DATA
4598,11175,DINHEIRO,0,SEM BANDEIRA,2732.24,Pendente,2023-11-29,COM DATA
4599,265,CARTÃO,8,SEM BANDEIRA,7367.205,PAGO,2023-04-21,COM DATA
4600,2890,DINHEIRO,12,SEM BANDEIRA,3573.91,PENDENTE,2022-05-06,COM DATA
4601,4652,DINHEIRO,2,SEM BANDEIRA,7460.14,PENDENTE,2023-11-20,COM DATA
4602,7083,PIX,1,SEM BANDEIRA,7367.205,PENDENTE,,SEM DATA
4603,7073,PIX,0,SEM BANDEIRA,13550.57,ESTORNADO,2022-11-12,COM DATA
4604,2318,PIX,0,SEM BANDEIRA,3028.16,PAGO,2024-07-18,COM DATA
4605,1751,CARTÃO,12,MASTERCARD,6277.98,PAGO,2025-03-12,COM DATA
4606,4221,CARTÃO,1,AMERICAN EXPRESS,5758.15,PENDENTE,2024-05-29,COM DATA
4607,5210,CARTÃO,3,AMERICAN EXPRESS,346.02,PAGO,2022-05-09,COM DATA
4608,4878,DINHEIRO,8,SEM BANDEIRA,2287.89,ESTORNADO,2023-03-01,COM DATA
4609,3273,BOLETO,2,SEM BANDEIRA,3918.42,PAGO,2023-09-05,COM DATA
